timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-04-07T15:51:00Z,9c94da3d,417242bc,a6177608,0.13
2025-04-07T15:54:00Z,9c94da3d,417242bc,a6177608,0.29
2025-04-07T15:57:00Z,9c94da3d,417242bc,a6177608,0.3
2025-04-07T16:00:00Z,9c94da3d,417242bc,a6177608,0.32
2025-04-07T16:03:00Z,9c94da3d,417242bc,a6177608,0.32
2025-04-07T16:06:00Z,9c94da3d,417242bc,a6177608,0.32
2025-04-07T16:09:00Z,9c94da3d,417242bc,a6177608,0.32
2025-04-07T16:12:00Z,9c94da3d,417242bc,a6177608,0.32
