timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-03-28T10:12:00Z,21f280a0,341872a6,b8994569,1.68
2025-03-28T10:15:00Z,21f280a0,341872a6,b8994569,0.63
2025-03-28T10:18:00Z,21f280a0,341872a6,b8994569,0.24
2025-03-28T10:21:00Z,21f280a0,341872a6,b8994569,0.16
2025-03-28T10:24:00Z,21f280a0,341872a6,b8994569,0.03
2025-03-28T10:27:00Z,21f280a0,341872a6,b8994569,0.02
2025-03-28T10:30:00Z,21f280a0,341872a6,b8994569,0.03
2025-03-28T10:33:00Z,21f280a0,341872a6,b8994569,0.03
2025-03-28T10:36:00Z,21f280a0,341872a6,b8994569,0.03
2025-03-28T10:39:00Z,21f280a0,341872a6,b8994569,0.15
2025-03-28T10:42:00Z,21f280a0,341872a6,b8994569,0.03
2025-03-28T10:45:00Z,21f280a0,341872a6,b8994569,0.54
2025-03-28T10:48:00Z,21f280a0,341872a6,b8994569,99.75
2025-03-28T10:51:00Z,21f280a0,341872a6,b8994569,69.59
2025-03-28T10:54:00Z,21f280a0,341872a6,b8994569,11.76
2025-03-28T10:57:00Z,21f280a0,341872a6,b8994569,159.45
2025-03-28T11:00:00Z,21f280a0,341872a6,b8994569,255.98
2025-03-28T11:03:00Z,21f280a0,341872a6,b8994569,275.32
2025-03-28T11:06:00Z,21f280a0,341872a6,b8994569,274.04
2025-03-28T11:09:00Z,21f280a0,341872a6,b8994569,276.49
2025-03-28T11:12:00Z,21f280a0,341872a6,b8994569,274.88
2025-03-28T11:15:00Z,21f280a0,341872a6,b8994569,278.03
2025-03-28T11:18:00Z,21f280a0,341872a6,b8994569,283.9
2025-03-28T11:21:00Z,21f280a0,341872a6,b8994569,270.43
2025-03-28T11:24:00Z,21f280a0,341872a6,b8994569,267.02
2025-03-28T11:27:00Z,21f280a0,341872a6,b8994569,274.85
2025-03-28T11:30:00Z,21f280a0,341872a6,b8994569,222.4
2025-03-28T11:33:00Z,21f280a0,341872a6,b8994569,85.92
2025-03-28T11:36:00Z,21f280a0,341872a6,b8994569,178.84
2025-03-28T11:39:00Z,21f280a0,341872a6,b8994569,242.96
2025-03-28T11:42:00Z,21f280a0,341872a6,b8994569,244.41
2025-03-28T11:45:00Z,21f280a0,341872a6,b8994569,246.62
2025-03-28T11:48:00Z,21f280a0,341872a6,b8994569,249.67
2025-03-28T11:51:00Z,21f280a0,341872a6,b8994569,244.24
2025-03-28T11:54:00Z,21f280a0,341872a6,b8994569,228.42
2025-03-28T11:57:00Z,21f280a0,341872a6,b8994569,224.85
2025-03-28T12:00:00Z,21f280a0,341872a6,b8994569,216.3
2025-03-28T12:03:00Z,21f280a0,341872a6,b8994569,165.06
2025-03-28T12:06:00Z,21f280a0,341872a6,b8994569,57.69
2025-03-28T12:09:00Z,21f280a0,341872a6,b8994569,80.53
2025-03-28T12:12:00Z,21f280a0,341872a6,b8994569,109.41
2025-03-28T12:15:00Z,21f280a0,341872a6,b8994569,111.11
2025-03-28T12:18:00Z,21f280a0,341872a6,b8994569,110.33
2025-03-28T12:21:00Z,21f280a0,341872a6,b8994569,105.89
2025-03-28T12:24:00Z,21f280a0,341872a6,b8994569,106.64
2025-03-28T12:27:00Z,21f280a0,341872a6,b8994569,103.97
2025-03-28T12:30:00Z,21f280a0,341872a6,b8994569,104.79
2025-03-28T12:33:00Z,21f280a0,341872a6,b8994569,104.72
