timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-01-16T08:15:00Z,e9798179,341872a6,b8994569,153.56
2025-01-16T08:18:00Z,e9798179,341872a6,b8994569,151.34
2025-01-16T08:21:00Z,e9798179,341872a6,b8994569,153.39
2025-01-16T08:24:00Z,e9798179,341872a6,b8994569,151.86
2025-01-16T08:27:00Z,e9798179,341872a6,b8994569,157.79
2025-01-16T08:30:00Z,e9798179,341872a6,b8994569,154.14
2025-01-16T08:33:00Z,e9798179,341872a6,b8994569,155.39
2025-01-16T08:36:00Z,e9798179,341872a6,b8994569,153.56
2025-01-16T08:39:00Z,e9798179,341872a6,b8994569,150.04
2025-01-16T08:42:00Z,e9798179,341872a6,b8994569,150.23
2025-01-16T08:45:00Z,e9798179,341872a6,b8994569,150.84
2025-01-16T08:48:00Z,e9798179,341872a6,b8994569,173.62
2025-01-16T08:51:00Z,e9798179,341872a6,b8994569,197.9
2025-01-16T08:54:00Z,e9798179,341872a6,b8994569,191.88
2025-01-16T08:57:00Z,e9798179,341872a6,b8994569,180.76
2025-01-16T09:00:00Z,e9798179,341872a6,b8994569,182.14
2025-01-16T09:03:00Z,e9798179,341872a6,b8994569,182.43
2025-01-16T09:06:00Z,e9798179,341872a6,b8994569,184.98
2025-01-16T09:09:00Z,e9798179,341872a6,b8994569,185.23
2025-01-16T09:12:00Z,e9798179,341872a6,b8994569,186.63
2025-01-16T09:15:00Z,e9798179,341872a6,b8994569,186.69
2025-01-16T09:18:00Z,e9798179,341872a6,b8994569,188.01
2025-01-16T09:21:00Z,e9798179,341872a6,b8994569,156.75
2025-01-16T09:24:00Z,e9798179,341872a6,b8994569,182.42
2025-01-16T09:27:00Z,e9798179,341872a6,b8994569,182.62
2025-01-16T09:30:00Z,e9798179,341872a6,b8994569,182.68
2025-01-16T09:33:00Z,e9798179,341872a6,b8994569,197.28
2025-01-16T09:36:00Z,e9798179,341872a6,b8994569,205.44
2025-01-16T09:39:00Z,e9798179,341872a6,b8994569,207.84
2025-01-16T09:42:00Z,e9798179,341872a6,b8994569,204.36
2025-01-16T09:45:00Z,e9798179,341872a6,b8994569,201.52
2025-01-16T09:48:00Z,e9798179,341872a6,b8994569,195.8
2025-01-16T09:51:00Z,e9798179,341872a6,b8994569,199.52
2025-01-16T09:54:00Z,e9798179,341872a6,b8994569,198.65
2025-01-16T09:57:00Z,e9798179,341872a6,b8994569,199.93
2025-01-16T10:00:00Z,e9798179,341872a6,b8994569,203.76
2025-01-16T10:03:00Z,e9798179,341872a6,b8994569,205.64
2025-01-16T10:06:00Z,e9798179,341872a6,b8994569,203.46
2025-01-16T10:09:00Z,e9798179,341872a6,b8994569,208.56
2025-01-16T10:12:00Z,e9798179,341872a6,b8994569,207.79
2025-01-16T10:15:00Z,e9798179,341872a6,b8994569,203.5
2025-01-16T10:18:00Z,e9798179,341872a6,b8994569,188.03
2025-01-16T10:21:00Z,e9798179,341872a6,b8994569,170.13
2025-01-16T10:24:00Z,e9798179,341872a6,b8994569,177.51
2025-01-16T10:27:00Z,e9798179,341872a6,b8994569,184.78
2025-01-16T10:30:00Z,e9798179,341872a6,b8994569,176.41
2025-01-16T10:33:00Z,e9798179,341872a6,b8994569,201.21
2025-01-16T10:36:00Z,e9798179,341872a6,b8994569,190.09
2025-01-16T10:39:00Z,e9798179,341872a6,b8994569,198.55
2025-01-16T10:42:00Z,e9798179,341872a6,b8994569,195.43
2025-01-16T10:45:00Z,e9798179,341872a6,b8994569,194.54
2025-01-16T10:48:00Z,e9798179,341872a6,b8994569,195.45
2025-01-16T10:51:00Z,e9798179,341872a6,b8994569,194.41
2025-01-16T10:54:00Z,e9798179,341872a6,b8994569,195.33
2025-01-16T10:57:00Z,e9798179,341872a6,b8994569,206.06
2025-01-16T11:00:00Z,e9798179,341872a6,b8994569,207.66
2025-01-16T11:03:00Z,e9798179,341872a6,b8994569,208.43
2025-01-16T11:06:00Z,e9798179,341872a6,b8994569,202.22
2025-01-16T11:09:00Z,e9798179,341872a6,b8994569,192.65
2025-01-16T11:12:00Z,e9798179,341872a6,b8994569,194.54
2025-01-16T11:15:00Z,e9798179,341872a6,b8994569,174.02
2025-01-16T11:18:00Z,e9798179,341872a6,b8994569,171.23
2025-01-16T11:21:00Z,e9798179,341872a6,b8994569,180.89
2025-01-16T11:24:00Z,e9798179,341872a6,b8994569,159.21
2025-01-16T11:27:00Z,e9798179,341872a6,b8994569,164.07
2025-01-16T11:30:00Z,e9798179,341872a6,b8994569,164.38
2025-01-16T11:33:00Z,e9798179,341872a6,b8994569,166.33
2025-01-16T11:36:00Z,e9798179,341872a6,b8994569,167.97
2025-01-16T11:39:00Z,e9798179,341872a6,b8994569,168.23
2025-01-16T11:42:00Z,e9798179,341872a6,b8994569,166.04
2025-01-16T11:45:00Z,e9798179,341872a6,b8994569,167.7
2025-01-16T11:48:00Z,e9798179,341872a6,b8994569,171.76
2025-01-16T11:51:00Z,e9798179,341872a6,b8994569,169.75
2025-01-16T11:54:00Z,e9798179,341872a6,b8994569,167.76
2025-01-16T11:57:00Z,e9798179,341872a6,b8994569,169.0
2025-01-16T12:00:00Z,e9798179,341872a6,b8994569,168.23
2025-01-16T12:03:00Z,e9798179,341872a6,b8994569,151.48
2025-01-16T12:06:00Z,e9798179,341872a6,b8994569,153.71
2025-01-16T12:09:00Z,e9798179,341872a6,b8994569,153.31
2025-01-16T12:12:00Z,e9798179,341872a6,b8994569,151.95
2025-01-16T12:15:00Z,e9798179,341872a6,b8994569,147.91
2025-01-16T12:18:00Z,e9798179,341872a6,b8994569,154.81
2025-01-16T12:21:00Z,e9798179,341872a6,b8994569,127.59
2025-01-16T12:24:00Z,e9798179,341872a6,b8994569,122.13
2025-01-16T12:27:00Z,e9798179,341872a6,b8994569,123.3
2025-01-16T12:30:00Z,e9798179,341872a6,b8994569,125.59
2025-01-16T12:33:00Z,e9798179,341872a6,b8994569,131.54
2025-01-16T12:36:00Z,e9798179,341872a6,b8994569,152.12
2025-01-16T12:39:00Z,e9798179,341872a6,b8994569,151.14
2025-01-16T12:42:00Z,e9798179,341872a6,b8994569,148.26
2025-01-16T12:45:00Z,e9798179,341872a6,b8994569,147.15
2025-01-16T12:48:00Z,e9798179,341872a6,b8994569,168.99
2025-01-16T12:51:00Z,e9798179,341872a6,b8994569,157.19
2025-01-16T12:54:00Z,e9798179,341872a6,b8994569,143.88
2025-01-16T12:57:00Z,e9798179,341872a6,b8994569,158.98
