timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-03-20T17:24:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:27:00Z,f5a4bd76,82415d68,a6177608,0.06
2025-03-20T17:30:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:33:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:36:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:39:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:42:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:45:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:48:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:51:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:54:00Z,f5a4bd76,82415d68,a6177608,0.0
2025-03-20T17:57:00Z,f5a4bd76,82415d68,a6177608,0.0
