timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-04-01T09:12:00Z,9e780cb9,c658b44f,b8994569,11.45
2025-04-01T09:15:00Z,9e780cb9,c658b44f,b8994569,4.75
2025-04-01T09:18:00Z,9e780cb9,c658b44f,b8994569,0.05
2025-04-01T09:21:00Z,9e780cb9,c658b44f,b8994569,0.23
2025-04-01T09:24:00Z,9e780cb9,c658b44f,b8994569,0.39
2025-04-01T09:27:00Z,9e780cb9,c658b44f,b8994569,0.93
2025-04-01T09:30:00Z,9e780cb9,c658b44f,b8994569,0.69
2025-04-01T09:33:00Z,9e780cb9,c658b44f,b8994569,0.05
2025-04-01T09:36:00Z,9e780cb9,c658b44f,b8994569,0.25
2025-04-01T09:39:00Z,9e780cb9,c658b44f,b8994569,0.07
2025-04-01T09:42:00Z,9e780cb9,c658b44f,b8994569,0.05
2025-04-01T09:45:00Z,9e780cb9,c658b44f,b8994569,3.6
2025-04-01T09:48:00Z,9e780cb9,c658b44f,b8994569,66.6
2025-04-01T09:51:00Z,9e780cb9,c658b44f,b8994569,0.1
2025-04-01T09:54:00Z,9e780cb9,c658b44f,b8994569,0.13
2025-04-01T09:57:00Z,9e780cb9,c658b44f,b8994569,9.01
2025-04-01T10:00:00Z,9e780cb9,c658b44f,b8994569,11.28
2025-04-01T10:03:00Z,9e780cb9,c658b44f,b8994569,30.68
2025-04-01T10:06:00Z,9e780cb9,c658b44f,b8994569,62.38
2025-04-01T10:09:00Z,9e780cb9,c658b44f,b8994569,62.09
2025-04-01T10:12:00Z,9e780cb9,c658b44f,b8994569,61.68
2025-04-01T10:15:00Z,9e780cb9,c658b44f,b8994569,61.99
2025-04-01T10:18:00Z,9e780cb9,c658b44f,b8994569,61.77
2025-04-01T10:21:00Z,9e780cb9,c658b44f,b8994569,61.53
2025-04-01T10:24:00Z,9e780cb9,c658b44f,b8994569,61.32
2025-04-01T10:27:00Z,9e780cb9,c658b44f,b8994569,61.49
2025-04-01T10:30:00Z,9e780cb9,c658b44f,b8994569,60.84
