timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-04-08T14:21:00Z,6ff2137e,0049db0c,a6177608,0.0
2025-04-08T14:24:00Z,6ff2137e,0049db0c,a6177608,0.03
2025-04-08T14:27:00Z,6ff2137e,0049db0c,a6177608,0.0
2025-04-08T14:30:00Z,6ff2137e,0049db0c,a6177608,0.0
2025-04-08T14:33:00Z,6ff2137e,0049db0c,a6177608,0.0
2025-04-08T14:36:00Z,6ff2137e,0049db0c,a6177608,0.0
2025-04-08T14:39:00Z,6ff2137e,0049db0c,a6177608,0.0
2025-04-08T14:42:00Z,6ff2137e,0049db0c,a6177608,0.0
