timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-02-20T08:15:00Z,3f9975b7,497660f4,a6177608,4.69
2025-02-20T08:18:00Z,3f9975b7,497660f4,a6177608,5.71
2025-02-20T08:21:00Z,3f9975b7,497660f4,a6177608,0.47
2025-02-20T08:24:00Z,3f9975b7,497660f4,a6177608,1.74
2025-02-20T08:27:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T08:30:00Z,3f9975b7,497660f4,a6177608,0.08
2025-02-20T08:33:00Z,3f9975b7,497660f4,a6177608,0.05
2025-02-20T08:36:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T08:39:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T08:42:00Z,3f9975b7,497660f4,a6177608,0.08
2025-02-20T08:45:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T08:48:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T08:51:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T08:54:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T08:57:00Z,3f9975b7,497660f4,a6177608,0.06
2025-02-20T09:00:00Z,3f9975b7,497660f4,a6177608,0.05
2025-02-20T09:03:00Z,3f9975b7,497660f4,a6177608,0.05
2025-02-20T09:06:00Z,3f9975b7,497660f4,a6177608,0.05
2025-02-20T09:09:00Z,3f9975b7,497660f4,a6177608,0.05
