timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-01-16T08:06:00Z,88a350ca,21e01022,11cdff15,3.55
2025-01-16T08:09:00Z,88a350ca,21e01022,11cdff15,3.0
2025-01-16T08:12:00Z,88a350ca,21e01022,11cdff15,2.46
2025-01-16T08:15:00Z,88a350ca,21e01022,11cdff15,2.64
2025-01-16T08:18:00Z,88a350ca,21e01022,11cdff15,3.99
2025-01-16T08:21:00Z,88a350ca,21e01022,11cdff15,3.27
2025-01-16T08:24:00Z,88a350ca,21e01022,11cdff15,3.55
2025-01-16T08:27:00Z,88a350ca,21e01022,11cdff15,4.0
2025-01-16T08:30:00Z,88a350ca,21e01022,11cdff15,4.31
2025-01-16T08:33:00Z,88a350ca,21e01022,11cdff15,7.6
2025-01-16T08:36:00Z,88a350ca,21e01022,11cdff15,4.23
2025-01-16T08:39:00Z,88a350ca,21e01022,11cdff15,2.54
2025-01-16T08:42:00Z,88a350ca,21e01022,11cdff15,3.26
2025-01-16T08:45:00Z,88a350ca,21e01022,11cdff15,3.04
2025-01-16T08:48:00Z,88a350ca,21e01022,11cdff15,4.79
2025-01-16T08:51:00Z,88a350ca,21e01022,11cdff15,3.87
2025-01-16T08:54:00Z,88a350ca,21e01022,11cdff15,3.39
2025-01-16T08:57:00Z,88a350ca,21e01022,11cdff15,4.23
2025-01-16T09:00:00Z,88a350ca,21e01022,11cdff15,2.95
2025-01-16T09:03:00Z,88a350ca,21e01022,11cdff15,3.65
2025-01-16T09:06:00Z,88a350ca,21e01022,11cdff15,4.92
2025-01-16T09:09:00Z,88a350ca,21e01022,11cdff15,2.63
2025-01-16T09:12:00Z,88a350ca,21e01022,11cdff15,2.68
2025-01-16T09:15:00Z,88a350ca,21e01022,11cdff15,4.72
2025-01-16T09:18:00Z,88a350ca,21e01022,11cdff15,3.34
2025-01-16T09:21:00Z,88a350ca,21e01022,11cdff15,3.83
2025-01-16T09:24:00Z,88a350ca,21e01022,11cdff15,3.16
2025-01-16T09:27:00Z,88a350ca,21e01022,11cdff15,3.41
2025-01-16T09:30:00Z,88a350ca,21e01022,11cdff15,4.21
2025-01-16T09:33:00Z,88a350ca,21e01022,11cdff15,3.9
2025-01-16T09:36:00Z,88a350ca,21e01022,11cdff15,3.77
2025-01-16T09:39:00Z,88a350ca,21e01022,11cdff15,5.64
2025-01-16T09:42:00Z,88a350ca,21e01022,11cdff15,5.54
2025-01-16T09:45:00Z,88a350ca,21e01022,11cdff15,3.37
2025-01-16T09:48:00Z,88a350ca,21e01022,11cdff15,2.23
2025-01-16T09:51:00Z,88a350ca,21e01022,11cdff15,3.55
2025-01-16T09:54:00Z,88a350ca,21e01022,11cdff15,2.97
2025-01-16T09:57:00Z,88a350ca,21e01022,11cdff15,2.66
2025-01-16T10:00:00Z,88a350ca,21e01022,11cdff15,3.09
2025-01-16T10:03:00Z,88a350ca,21e01022,11cdff15,3.91
2025-01-16T10:06:00Z,88a350ca,21e01022,11cdff15,2.55
2025-01-16T10:09:00Z,88a350ca,21e01022,11cdff15,4.3
2025-01-16T10:12:00Z,88a350ca,21e01022,11cdff15,3.73
2025-01-16T10:15:00Z,88a350ca,21e01022,11cdff15,2.57
2025-01-16T10:18:00Z,88a350ca,21e01022,11cdff15,1.88
2025-01-16T10:21:00Z,88a350ca,21e01022,11cdff15,2.94
2025-01-16T10:24:00Z,88a350ca,21e01022,11cdff15,2.35
2025-01-16T10:27:00Z,88a350ca,21e01022,11cdff15,2.3
2025-01-16T10:30:00Z,88a350ca,21e01022,11cdff15,4.22
2025-01-16T10:33:00Z,88a350ca,21e01022,11cdff15,2.94
2025-01-16T10:36:00Z,88a350ca,21e01022,11cdff15,4.23
2025-01-16T10:39:00Z,88a350ca,21e01022,11cdff15,4.65
2025-01-16T10:42:00Z,88a350ca,21e01022,11cdff15,4.48
2025-01-16T10:45:00Z,88a350ca,21e01022,11cdff15,3.36
2025-01-16T10:48:00Z,88a350ca,21e01022,11cdff15,1.72
2025-01-16T10:51:00Z,88a350ca,21e01022,11cdff15,3.14
2025-01-16T10:54:00Z,88a350ca,21e01022,11cdff15,3.21
2025-01-16T10:57:00Z,88a350ca,21e01022,11cdff15,3.83
2025-01-16T11:00:00Z,88a350ca,21e01022,11cdff15,3.93
2025-01-16T11:03:00Z,88a350ca,21e01022,11cdff15,5.29
2025-01-16T11:06:00Z,88a350ca,21e01022,11cdff15,5.72
2025-01-16T11:09:00Z,88a350ca,21e01022,11cdff15,4.7
2025-01-16T11:12:00Z,88a350ca,21e01022,11cdff15,6.13
2025-01-16T11:15:00Z,88a350ca,21e01022,11cdff15,4.91
2025-01-16T11:18:00Z,88a350ca,21e01022,11cdff15,5.37
2025-01-16T11:21:00Z,88a350ca,21e01022,11cdff15,4.31
2025-01-16T11:24:00Z,88a350ca,21e01022,11cdff15,1.57
2025-01-16T11:27:00Z,88a350ca,21e01022,11cdff15,3.8
2025-01-16T11:30:00Z,88a350ca,21e01022,11cdff15,3.4
2025-01-16T11:33:00Z,88a350ca,21e01022,11cdff15,4.23
2025-01-16T11:36:00Z,88a350ca,21e01022,11cdff15,3.72
2025-01-16T11:39:00Z,88a350ca,21e01022,11cdff15,4.33
2025-01-16T11:42:00Z,88a350ca,21e01022,11cdff15,1.93
2025-01-16T11:45:00Z,88a350ca,21e01022,11cdff15,2.91
2025-01-16T11:48:00Z,88a350ca,21e01022,11cdff15,3.05
2025-01-16T11:51:00Z,88a350ca,21e01022,11cdff15,4.71
