timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-04-04T10:12:00Z,f6273757,13a6f4c8,a6177608,0.22
2025-04-04T10:15:00Z,f6273757,13a6f4c8,a6177608,0.31
2025-04-04T10:18:00Z,f6273757,13a6f4c8,a6177608,0.32
2025-04-04T10:21:00Z,f6273757,13a6f4c8,a6177608,0.27
2025-04-04T10:24:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:27:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:30:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:33:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:36:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:39:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:42:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:45:00Z,f6273757,13a6f4c8,a6177608,0.0
2025-04-04T10:48:00Z,f6273757,13a6f4c8,a6177608,0.0
