timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-01-18T11:09:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:12:00Z,98898f94,bb37a269,a6177608,0.17
2025-01-18T11:15:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:18:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:21:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:24:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:27:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:30:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:33:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:36:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:39:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:42:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:45:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:48:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:51:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:54:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T11:57:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:00:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:03:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:06:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:09:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:12:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:15:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:18:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:21:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:24:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:27:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:30:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:33:00Z,98898f94,bb37a269,a6177608,0.0
2025-01-18T12:36:00Z,98898f94,bb37a269,a6177608,0.0
