timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-01-21T19:57:00Z,0a4204ba,bb37a269,a6177608,0.12
2025-01-21T20:00:00Z,0a4204ba,bb37a269,a6177608,0.03
2025-01-21T20:03:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:06:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:09:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:12:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:15:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:18:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:21:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:24:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:27:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:30:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:33:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:36:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:39:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:42:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:45:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:48:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:51:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:54:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T20:57:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:00:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:03:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:06:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:09:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:12:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:15:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:18:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:21:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:24:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:27:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:30:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:33:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:36:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:39:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:42:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:45:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:48:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:51:00Z,0a4204ba,bb37a269,a6177608,0.0
2025-01-21T21:54:00Z,0a4204ba,bb37a269,a6177608,0.0
