timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-01-16T08:18:00Z,1fe5084f,8ccd7b3c,b8994569,112.85
2025-01-16T08:21:00Z,1fe5084f,8ccd7b3c,b8994569,110.54
2025-01-16T08:24:00Z,1fe5084f,8ccd7b3c,b8994569,113.18
2025-01-16T08:27:00Z,1fe5084f,8ccd7b3c,b8994569,110.43
2025-01-16T08:30:00Z,1fe5084f,8ccd7b3c,b8994569,110.38
2025-01-16T08:33:00Z,1fe5084f,8ccd7b3c,b8994569,110.25
2025-01-16T08:36:00Z,1fe5084f,8ccd7b3c,b8994569,110.2
2025-01-16T08:39:00Z,1fe5084f,8ccd7b3c,b8994569,112.87
2025-01-16T08:42:00Z,1fe5084f,8ccd7b3c,b8994569,109.29
2025-01-16T08:45:00Z,1fe5084f,8ccd7b3c,b8994569,120.64
2025-01-16T08:48:00Z,1fe5084f,8ccd7b3c,b8994569,138.71
2025-01-16T08:51:00Z,1fe5084f,8ccd7b3c,b8994569,139.02
2025-01-16T08:54:00Z,1fe5084f,8ccd7b3c,b8994569,138.32
2025-01-16T08:57:00Z,1fe5084f,8ccd7b3c,b8994569,140.23
2025-01-16T09:00:00Z,1fe5084f,8ccd7b3c,b8994569,137.26
2025-01-16T09:03:00Z,1fe5084f,8ccd7b3c,b8994569,140.34
2025-01-16T09:06:00Z,1fe5084f,8ccd7b3c,b8994569,145.81
2025-01-16T09:09:00Z,1fe5084f,8ccd7b3c,b8994569,141.16
2025-01-16T09:12:00Z,1fe5084f,8ccd7b3c,b8994569,145.59
2025-01-16T09:15:00Z,1fe5084f,8ccd7b3c,b8994569,141.56
2025-01-16T09:18:00Z,1fe5084f,8ccd7b3c,b8994569,143.52
2025-01-16T09:21:00Z,1fe5084f,8ccd7b3c,b8994569,137.81
2025-01-16T09:24:00Z,1fe5084f,8ccd7b3c,b8994569,134.65
2025-01-16T09:27:00Z,1fe5084f,8ccd7b3c,b8994569,135.19
2025-01-16T09:30:00Z,1fe5084f,8ccd7b3c,b8994569,138.48
2025-01-16T09:33:00Z,1fe5084f,8ccd7b3c,b8994569,147.87
2025-01-16T09:36:00Z,1fe5084f,8ccd7b3c,b8994569,141.82
2025-01-16T09:39:00Z,1fe5084f,8ccd7b3c,b8994569,139.64
2025-01-16T09:42:00Z,1fe5084f,8ccd7b3c,b8994569,145.52
2025-01-16T09:45:00Z,1fe5084f,8ccd7b3c,b8994569,137.4
2025-01-16T09:48:00Z,1fe5084f,8ccd7b3c,b8994569,143.44
2025-01-16T09:51:00Z,1fe5084f,8ccd7b3c,b8994569,121.07
2025-01-16T09:54:00Z,1fe5084f,8ccd7b3c,b8994569,117.48
2025-01-16T09:57:00Z,1fe5084f,8ccd7b3c,b8994569,112.29
2025-01-16T10:00:00Z,1fe5084f,8ccd7b3c,b8994569,136.32
2025-01-16T10:03:00Z,1fe5084f,8ccd7b3c,b8994569,137.22
2025-01-16T10:06:00Z,1fe5084f,8ccd7b3c,b8994569,135.36
2025-01-16T10:09:00Z,1fe5084f,8ccd7b3c,b8994569,139.55
2025-01-16T10:12:00Z,1fe5084f,8ccd7b3c,b8994569,139.55
2025-01-16T10:15:00Z,1fe5084f,8ccd7b3c,b8994569,130.88
2025-01-16T10:18:00Z,1fe5084f,8ccd7b3c,b8994569,131.54
2025-01-16T10:21:00Z,1fe5084f,8ccd7b3c,b8994569,128.02
2025-01-16T10:24:00Z,1fe5084f,8ccd7b3c,b8994569,131.04
2025-01-16T10:27:00Z,1fe5084f,8ccd7b3c,b8994569,132.79
2025-01-16T10:30:00Z,1fe5084f,8ccd7b3c,b8994569,138.54
2025-01-16T10:33:00Z,1fe5084f,8ccd7b3c,b8994569,156.21
2025-01-16T10:36:00Z,1fe5084f,8ccd7b3c,b8994569,164.75
2025-01-16T10:39:00Z,1fe5084f,8ccd7b3c,b8994569,178.16
2025-01-16T10:42:00Z,1fe5084f,8ccd7b3c,b8994569,176.65
2025-01-16T10:45:00Z,1fe5084f,8ccd7b3c,b8994569,169.93
2025-01-16T10:48:00Z,1fe5084f,8ccd7b3c,b8994569,168.69
2025-01-16T10:51:00Z,1fe5084f,8ccd7b3c,b8994569,166.01
2025-01-16T10:54:00Z,1fe5084f,8ccd7b3c,b8994569,162.39
2025-01-16T10:57:00Z,1fe5084f,8ccd7b3c,b8994569,142.78
2025-01-16T11:00:00Z,1fe5084f,8ccd7b3c,b8994569,150.9
